key,page,name,from_kind,to_kind,source,rule,reason
K1:WZH3C48M4T,POTASSIUM HYDROXIDE,Potassium hydroxide solution,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X045WJ989B,Sorbic Acid,Sorbistat potassium,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X0LJ304HK9,"OXALIPLATIN, C14-",capeox,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:6804DJ8Z9U, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",capox,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:6804DJ8Z9U
K1:X0LJ304HK9,"OXALIPLATIN, C14-",capox chemotherapy,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:6804DJ8Z9U
K1:X0LJ304HK9,"OXALIPLATIN, C14-",folfirinox,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:7673326042, K1:Q573I9DVLP, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",folfox chemotherapy,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:U3P01618RT
K1:X0LJ304HK9,"OXALIPLATIN, C14-",folfox regimen,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:Q573I9DVLP, K1:U3P01618RT, K1:VR9EYV4XBE"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",folfoxiri,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:7673326042, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",gemox,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:B76N6SBZ8R
K1:X0LJ304HK9,"OXALIPLATIN, C14-",gemox regimen,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:B76N6SBZ8R
K1:X0LJ304HK9,"OXALIPLATIN, C14-",mfolfirinox,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:7673326042, K1:Q573I9DVLP, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",mfolfox,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:Q573I9DVLP, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",mfolfox6,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:Q573I9DVLP, K1:U3P01618RT, K1:VR9EYV4XBE"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",mfolfoxiri,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:7673326042, K1:Q573I9DVLP, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",modified folfox6,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:Q573I9DVLP, K1:U3P01618RT, K1:VR9EYV4XBE"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",oxaliplatin for injection,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X0LJ304HK9,"OXALIPLATIN, C14-",pof,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:Q573I9DVLP, K1:U3P01618RT"
K1:X0LJ304HK9,"OXALIPLATIN, C14-",xelox regimen,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:6804DJ8Z9U
K1:X1J18R4W8P,Alendronic acid,Alendronate (as sodium),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,Alendronate sodium component of fosamax plus d,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,Alendronate sodium hydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,Alendronate sodium trihydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,Alendronic acid monosodium salt trihydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,Sodium alendronate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,Sodium alendronate trihydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X1J18R4W8P,Alendronic acid,alendronate sodium tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X1J18R4W8P,Alendronic acid,ALENDRONATE SODIUM TABLET,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X31CDK040E,Debrisoquine,Debrisoquin sulphate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X387L5559O,4-DIMETHYLAMINOPHENOL,4-(dimethylamino)phenol,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:26R60S6A5I, K1:MLP0GI2196"
K1:X3P9A5HNYF,Xenon (133xe),Xenon (133xe) injection,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X40LKS49S3,Birabresib,OTX-015 ANHYDROUS,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X40LKS49S3,Birabresib,OTX015 ANHYDROUS,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X40LKS49S3,Birabresib,Y-803 anhydrous,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X43D4L3DQC,Iris Versicolor Root,IIRIS VERSICOLOR,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X49220T18G,Ketotifen,"HC 20,511 FUMARATE",salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X49220T18G,Ketotifen,HC-20511 FUMARATE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X49220T18G,Ketotifen,Ketotifen hydrogen fumarate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X49220T18G,Ketotifen,ketotifen fumarate dry syrup,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X49220T18G,Ketotifen,Ketotifen Fumarate Ophthalmic Solution,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X49220T18G,Ketotifen,Eye Itch Relief / Alaway / Zaditor / Ketotifen Fumarate Ophthalmic Solution / Children's Alaway / Eye Itch Releif,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X4BE7S8PN9,Lepodisiran,LY-3819469 SODIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4BE7S8PN9,Lepodisiran,LY3819469 SODIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4HES1O11F,Aciclovir,Acyclovir sodium salt,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4HES1O11F,Aciclovir,BW 248U SODIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4HES1O11F,Aciclovir,BW248U SODIUM,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4HES1O11F,Aciclovir,Sodium acyclovir,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4HES1O11F,Aciclovir,acv,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:0UE22Q87VC
K1:X4HES1O11F,Aciclovir,Acyclovir in Sodium Chloride 0.9% Preservative Free,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4HES1O11F,Aciclovir,Acyclovir suspension,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X4OV71U42S,Pioglitazone,Pioglitazone hydrochloride component of actoplus met,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4OV71U42S,Pioglitazone,Pioglitazone hydrochloride component of duetact,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4OV71U42S,Pioglitazone,Pioglitazone hydrochloride component of oseni,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4OV71U42S,Pioglitazone,actos tablets 1 × 45 mg,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X4OV71U42S,Pioglitazone,torrent's pioglitazone hydrochloride tablets 1 × 45 mg,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X4OV71U42S,Pioglitazone,actos tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X4OV71U42S,Pioglitazone,oad,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:9100L32L2N
K1:X4OV71U42S,Pioglitazone,pio,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:4G7DS2Q64Y
K1:X4OV71U42S,Pioglitazone,thiazolidine,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:I320806BKW
K1:X4OV71U42S,Pioglitazone,thiazolidinedione,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:AA68LXK93C
K1:X4OV71U42S,Pioglitazone,thiazolidinediones,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:05V02F2KDG
K1:X4OV71U42S,Pioglitazone,tzd,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:05V02F2KDG, K1:AA68LXK93C"
K1:X4OV71U42S,Pioglitazone,tzds,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:05V02F2KDG
K1:X4W3ENH1CV,Norepinephrine,"Arterenol, tartrate, monohydrate",salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Levarterenol bitartrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Noradrenaline (as tartrate),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Noradrenaline bitartrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Noradrenaline tartrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Norepinephrine bitartrate in 5% dextrose,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Norepinephrine d-bitartrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,ne,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:T18F433X4S
K1:X4W3ENH1CV,Norepinephrine,Norepinephrine Bitartrate in 0.9% Sodium Chloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Norepinephrine Bitartrate in Sodium Chloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Levophed(R) Norepinephrine Bitartrate,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W3ENH1CV,Norepinephrine,Norepinephrine Bitartrate in 0.9% Sodium Chloride / Norepinephrine Bitartrate in 5% Dextrose / Norepinephrine Bitartrate in Sodium Chloride / Levophed / Levophed(R) Norepinephrine Bitartrate,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W7ZR7023,Methylprednisolone,corticosteroid,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:1ZK20VI6TY, K1:43502P7F0P, K1:7S5I7G3JQL"
K1:X4W7ZR7023,Methylprednisolone,corticosteroids,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:1ZK20VI6TY, K1:9842X06Q6M, K1:9PHQ9Y1OLM"
K1:X4W7ZR7023,Methylprednisolone,cs,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:8QTV3DTT8W, K1:95IK5KI84Z, K1:VB0R961HZT"
K1:X4W7ZR7023,Methylprednisolone,depomedrol,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:43502P7F0P
K1:X4W7ZR7023,Methylprednisolone,gc,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:B76N6SBZ8R, K1:BG3F62OND5, K1:Q20Q21Q62J"
K1:X4W7ZR7023,Methylprednisolone,glucocorticoid,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:9PHQ9Y1OLM, K1:VB0R961HZT"
K1:X4W7ZR7023,Methylprednisolone,glucocorticoids,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:9PHQ9Y1OLM, K1:VB0R961HZT"
K1:X4W7ZR7023,Methylprednisolone,methylprednisone,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:VB0R961HZT
K1:X4W7ZR7023,Methylprednisolone,mp,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of HOLD:existing:methylphenidate, K1:4G7DS2Q64Y, K1:5GMR90S4KN"
K1:X4W7ZR7023,Methylprednisolone,oral steroids,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W7ZR7023,Methylprednisolone,prednisolone,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:1V7A1U282K, K1:752SY38R6C, K1:8B2807733D"
K1:X4W7ZR7023,Methylprednisolone,prednison,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:VB0R961HZT
K1:X4W7ZR7023,Methylprednisolone,prednisone,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:9PHQ9Y1OLM, K1:OU93QEL83U, K1:VB0R961HZT"
K1:X4W7ZR7023,Methylprednisolone,steroids,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:1ZK20VI6TY, K1:43502P7F0P, K1:9PHQ9Y1OLM"
K1:X4W7ZR7023,Methylprednisolone,systemic corticosteroids,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:VB0R961HZT
K1:X4W7ZR7023,Methylprednisolone,SOLU-MEDROL(R) METHYLPREDNISOLONE SODIUM SUCCINAT,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X4W7ZR7023,Methylprednisolone,Medrol / Solu-Medrol / Depo-Medrol / A-Methapred / Methylprednisolone Sodium Succinate,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X502F5DQD4,"Sturgeon, Unspecified",STURGEON,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X502F5DQD4,"Sturgeon, Unspecified",STURGEON EXTRACT,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X60881643X,Flurogestone Acetate,Flugestone acetate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X6Q56QN5QC,Hydroxycarbamide,hc,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:4QWG6N8QKH
K1:X71GCJ0HLI,MOCRAVIMOD,KRP203 HCl,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X71GCJ0HLI,MOCRAVIMOD,KRP-203 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X71GCJ0HLI,MOCRAVIMOD,KRP203 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X78UG0A0RN,Dasatinib (anhydrous),BMS-354825 HYDRATE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X78UG0A0RN,Dasatinib (anhydrous),tki,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:BKJ8M8G5HI, K1:EE083865G2, K1:J4T82NDH7E"
K1:X78UG0A0RN,Dasatinib (anhydrous),tyrosine kinase inhibitors,common,drop,open-targets,S18-1b-REGISTRY-CLASS-TERM,a registry-derived name that is a class-vocabulary term
K1:X7OI7JF73P,Indigotindisulfonate,Indigotindisulphonate sodium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X7WDT95N5C,Glipizide,5 mg/500 mg metaglip tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X7WDT95N5C,Glipizide,sulfonylurea,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:6KY687524K, K1:SX6K58TVWC, K2:BOVGTQGAOIONJV-UHFFFAOYSA-N"
K1:X88E147FCU,Salcaprozic acid,sodium n-(8-[2-hydroxybenzoyl] amino) caprylate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X8L60BA01I,BRILAROXAZINE,RP5063 hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X8L60BA01I,BRILAROXAZINE,RP-5063 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:X8ZC7V0OX3,Tyramine,"Ractopamine hydrochloride suspension impurity, tyramine-",salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:X9N27M888C,2'-EPI Docetaxel,Docetaxel Anhydrous,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:XBP4RT1IMQ,Pronetalol,AY-6204 HCL,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:XBP5X7E70R,Salix Alba Flowering Top,SALIX VITELLINA,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:XC84571RD2,DAPHNETIN,daphnetin capsule,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:XD423NK2WO,FLOTUFOLASTAT F-18 GALLIUM,flotufolastat f-18,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:811W19E3OL
K1:XD66YK3YY3#agdc,Allogeneic Thymocyte-Depleted Thymus Tissue-Agdc,ALLOGENIC THYMOCYTE-DEPLETED THYMUS TISSUE-AGDC,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:XDK458E1J9,Allantoin,Cvs Health Advanced Scar Gel,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:XDK458E1J9,Allantoin,Meijer Scar Gel,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:XDK458E1J9,Allantoin,BioBarrier Renewal Cream,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:XDK458E1J9,Allantoin,Face Saver Gel,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
